year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2017,Brunei,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,NA,1095514132,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,4.4137155,114.5653908
2017,Cambodia,NA,NA,NA,NA,NA,NA,3,1,N,NA,909931087.3,12,NA,9231325494,NA,NA,NA,Y,0,1,0,4,4,1,NA,1,3,4,12.5433216,104.8144914
2017,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2017,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,4451520797,4225621431,NA,NA,NA,N,NA,NA,0,1,1,0,2,3,2,5,22.3511148,78.6677428
2017,Indonesia,27.6,27.6,3,0,NA,NA,1,NA,Y,0,7540367324,25,6735543818,17429450258,460692871.9,2,2,Y,NA,NA,0,1,1,0,1,7,2,9,-2.4833826,117.8902853
2017,Japan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,10775299343,11276068177,NA,NA,NA,Y,NA,NA,0,0,0,1,NA,14,8,22,36.5748441,139.2394179
2017,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,3931770818,12,NA,17745352022,656165296.6,2,2,N,NA,NA,1,1,2,0,1,5,0,5,48.1012954,66.7780818
2017,Kyrgyzstan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,251699116.1,3,NA,1745471656,0,1,1,Y,0,1,0,2,2,0,1,4,20,24,41.5089324,74.724091
2017,Laos,52.3,52.3,4,0,NA,NA,2,NA,N,NA,3493867007,17,NA,NA,NA,NA,NA,Y,113031949.5,4,1,1,2,0,1,1,1,2,20.0171109,103.378253
2017,Malaysia,110,110,1,0,NA,NA,4,NA,Y,0,4930141865,5,8543528357,23021703651,NA,NA,NA,Y,NA,NA,0,1,1,1,1,2,1,3,4.5693754,102.2656823
2017,Maldives,NA,NA,NA,NA,NA,NA,1,1,N,NA,884793961,6,NA,NA,NA,NA,NA,N,292912.5054,1,0,1,1,0,NA,0,0,0,3.7203503,73.2244152
2017,Mongolia,NA,NA,NA,NA,381542.4457,1,NA,1,Y,801565457.3,173301274.2,3,NA,6990768856,NA,NA,NA,N,NA,NA,0,1,1,0,NA,3,6,9,46.8250388,103.8499736
2017,Myanmar,NA,NA,NA,NA,15469.51583,2,2,2,N,NA,489191339.3,7,NA,11753724230,NA,NA,NA,N,NA,NA,0,2,2,0,1,0,3,3,17.1750495,95.9999652
2017,Nepal,NA,NA,NA,NA,NA,NA,2,1,N,NA,238724543,5,NA,271389664.6,NA,NA,NA,N,0,3,0,1,1,0,1,1,6,7,28.3780464,83.9999901
2017,Pakistan,1623.6,1623.6,4,0,NA,NA,6,6,Y,1027005742,8592914320,27,NA,4750907684,NA,NA,NA,N,190771.2229,1,0,1,1,0,3,4,2,6,30.3308401,71.247499
2017,Philippines,NA,NA,NA,NA,NA,NA,3,NA,N,NA,312299184.3,12,4634402921,2962959302,296499053.5,1,1,Y,9538561.143,2,1,1,2,1,NA,4,3,7,14.5904492,120.9803621
2017,Russia,NA,NA,NA,NA,NA,NA,3,5,Y,162817983.5,0,2,NA,5750611609,NA,NA,NA,Y,NA,NA,2,3,5,0,2,17,5,22,64.6863136,97.7453061
2017,Singapore,NA,NA,NA,NA,NA,NA,3,1,Y,2003913643,NA,NA,34076029108,1.11463E+11,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2017,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12524460.27,NA,NA,NA,15518321399,NA,NA,NA,Y,NA,NA,0,1,1,1,1,22,13,35,36.638392,127.6961188
2017,Sri Lanka,NA,NA,NA,NA,NA,NA,3,3,Y,0,2942266437,11,NA,2440486457,NA,NA,NA,N,0,1,0,1,1,0,1,2,1,3,7.5554942,80.7137847
2017,Tajikistan,3,3,2,0,NA,NA,1,NA,Y,125244.6027,407598357.5,8,NA,1601361495,NA,NA,NA,N,NA,NA,0,1,1,0,1,2,1,3,38.6281733,70.8156541
2017,Thailand,58.2,58.2,3,0,NA,NA,3,3,Y,102700574.2,0,1,11143307543,29551384386,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,15,20,35,14.8971921,100.83273
2017,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2017,Uzbekistan,107,107,2,0,NA,NA,1,NA,N,NA,0,2,NA,NA,NA,NA,NA,N,0,1,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2017,Vietnam,NA,NA,NA,NA,NA,NA,5,1,N,NA,1882055442,6,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,1,1,0,1,15.9266657,107.9650855
2018,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,3,475152491.6,NA,NA,NA,NA,N,NA,NA,0,1,1,1,NA,1,0,1,33.7680065,66.2385139
2018,Bangladesh,266.9,266.9,5,0,NA,NA,NA,1,N,NA,7403739895,7,816736492.9,2746766235,NA,NA,NA,N,0,1,0,0,0,1,NA,2,1,3,24.4769288,90.2934413
2018,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,24903552.21,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2018,Brunei,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,2133635405,5,156245003.5,1929277361,NA,NA,NA,N,NA,NA,1,0,1,0,NA,0,0,0,4.4137155,114.5653908
2018,Cambodia,3,3,1,0,1341142254,2,3,1,N,NA,2185152121,9,5210997549,10414526579,NA,NA,NA,Y,0,3,1,1,2,0,NA,1,3,4,12.5433216,104.8144914
2018,North Korea,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,1,604072078.6,NA,NA,NA,NA,N,NA,NA,0,3,3,0,NA,0,0,0,40.3736611,127.0870417
2018,India,NA,NA,NA,NA,NA,NA,4,1,N,NA,106937.9277,1,2641294630,4669479408,NA,NA,NA,N,NA,NA,0,2,2,1,2,5,2,7,22.3511148,78.6677428
2018,Indonesia,NA,NA,NA,NA,NA,NA,1,1,Y,0,2428324376,12,17554534302,23510683389,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,8,2,10,-2.4833826,117.8902853
2018,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,13970301818,12106575406,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,15,8,23,36.5748441,139.2394179
2018,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,886631959.5,1,5202134079,15342334302,NA,NA,NA,N,35334.56942,1,0,2,2,0,1,5,1,6,48.1012954,66.7780818
2018,Kyrgyzstan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,106900290.5,3,711195949.5,1647969934,NA,NA,NA,Y,NA,NA,0,1,1,0,1,4,21,25,41.5089324,74.724091
2018,Laos,8,8,1,0,NA,NA,2,1,N,NA,489309145.5,11,6816810410,NA,NA,NA,NA,Y,0,2,0,0,0,0,NA,2,5,7,20.0171109,103.378253
2018,Malaysia,NA,NA,NA,NA,NA,NA,1,1,Y,0,19118820443,8,12308437148,27293491876,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,1,5,4.5693754,102.2656823
2018,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,211410586.2,5,17970883.09,NA,NA,NA,NA,N,873844.8819,1,0,0,0,0,NA,0,0,0,3.7203503,73.2244152
2018,Mongolia,NA,NA,NA,NA,NA,NA,2,1,Y,784128744.1,424785568.2,7,2593553849,7266005576,NA,NA,NA,N,61145354.98,3,0,2,2,0,1,3,7,10,46.8250388,103.8499736
2018,Myanmar,NA,NA,NA,NA,0,1,6,NA,N,NA,123203664.7,13,3536663596,8972042737,NA,NA,NA,N,1285299.284,6,0,0,0,0,NA,0,3,3,17.1750495,95.9999652
2018,Nepal,NA,NA,NA,NA,NA,NA,2,1,N,NA,307611431.1,9,304445581.2,360730363.5,NA,NA,NA,N,0,3,0,1,1,0,NA,2,6,8,28.3780464,83.9999901
2018,Pakistan,1010.6,700.5,5,310.1,NA,NA,7,2,Y,1837801744,1775455401,5,4427890016,2692222551,NA,NA,NA,N,12780556.4,6,0,3,3,1,1,4,2,6,30.3308401,71.247499
2018,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,476416841.3,33,5051520331,1828651663,NA,NA,NA,Y,63618.1053,2,1,1,2,0,NA,4,3,7,14.5904492,120.9803621
2018,Russia,NA,NA,NA,NA,NA,NA,9,2,Y,159276151.2,2212120980,1,8058903050,4509533587,NA,NA,NA,Y,NA,NA,1,2,3,0,3,18,5,23,64.6863136,97.7453061
2018,Singapore,NA,NA,NA,NA,NA,NA,6,NA,Y,1960321860,NA,NA,80935397749,1.09671E+11,NA,NA,NA,N,NA,NA,1,1,2,0,NA,1,2,3,1.357107,103.8194992
2018,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12252011.63,NA,NA,7508633807,18930373778,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,22,16,38,36.638392,127.6961188
2018,Sri Lanka,NA,NA,NA,NA,NA,NA,1,1,N,NA,664949302.7,5,307061211.7,3772219697,NA,NA,NA,N,103633719.7,2,0,0,0,0,NA,2,2,4,7.5554942,80.7137847
2018,Tajikistan,1.4,1.4,1,0,NA,NA,2,1,Y,122520.1163,324773469.6,12,957229452.6,1782951599,NA,NA,NA,N,NA,NA,1,1,2,0,1,2,2,4,38.6281733,70.8156541
2018,Thailand,NA,NA,NA,NA,0,1,4,2,Y,100466495.3,118988125.7,2,17013318148,31767259246,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,16,21,37,14.8971921,100.83273
2018,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,232480082.8,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2018,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,7924931.503,2,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2018,Vietnam,NA,NA,NA,NA,NA,NA,3,1,N,NA,2039755447,3,10135765234,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,15.9266657,107.9650855
2019,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,467999142.1,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,0,1,33.7680065,66.2385139
2019,Bangladesh,190,190,2,0,NA,NA,2,NA,N,NA,4789899761,5,1065971154,2044398618,NA,NA,NA,N,NA,NA,0,1,1,0,1,2,0,2,24.4769288,90.2934413
2019,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,27264312.88,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2019,Brunei,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,443966495.9,2452469900,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,4.4137155,114.5653908
2019,Cambodia,NA,NA,NA,NA,NA,NA,5,1,N,NA,2463025276,8,5594144127,15387838471,NA,NA,NA,Y,553052.3744,3,0,3,3,0,NA,2,0,2,12.5433216,104.8144914
2019,North Korea,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,497302225.2,NA,NA,NA,NA,N,0,1,1,1,2,0,NA,0,0,0,40.3736611,127.0870417
2019,India,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,7545119129,4848485545,NA,NA,NA,N,NA,NA,1,0,1,0,2,5,0,5,22.3511148,78.6677428
2019,Indonesia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,2022207654,6,12885403440,21645768868,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,8,0,8,-2.4833826,117.8902853
2019,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,18208289675,13960337255,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,15,0,15,36.5748441,139.2394179
2019,Kazakhstan,NA,NA,NA,NA,NA,NA,2,1,Y,0,2193733937,5,5366532496,12586079293,NA,NA,NA,N,NA,NA,0,2,2,0,1,5,0,5,48.1012954,66.7780818
2019,Kyrgyzstan,NA,NA,NA,NA,NA,NA,3,1,N,NA,20830237.6,2,793006557.1,1836447748,NA,NA,NA,Y,NA,NA,1,1,2,0,1,4,0,4,41.5089324,74.724091
2019,Laos,NA,NA,NA,NA,NA,NA,2,2,N,NA,4489462837,8,6830923024,NA,NA,NA,NA,Y,91521.25484,4,0,2,2,0,1,2,0,2,20.0171109,103.378253
2019,Malaysia,NA,NA,NA,NA,NA,NA,2,1,Y,0,12927579579,8,14197017117,31787022076,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,0,4,4.5693754,102.2656823
2019,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,1,21879764.19,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,3.7203503,73.2244152
2019,Mongolia,NA,NA,NA,NA,NA,NA,2,1,Y,772897573.7,184911342.5,5,1748712039,7515816695,NA,NA,NA,N,4621823.369,3,0,1,1,0,NA,3,0,3,46.8250388,103.8499736
2019,Myanmar,0,2.4,1,-2.4,336819.7308,1,1,NA,N,NA,140337122.2,4,2139381359,9085461026,NA,NA,NA,N,0,4,0,0,0,0,1,0,0,0,17.1750495,95.9999652
2019,Nepal,NA,NA,NA,NA,NA,NA,1,1,N,NA,80361153.02,3,359259699.4,318283041,NA,NA,NA,N,0,1,1,1,2,0,NA,2,0,2,28.3780464,83.9999901
2019,Pakistan,3202.5,952.5,4,2250,183042.5097,5,7,5,Y,1811478688,363345848.3,4,4742520290,3208180498,NA,NA,NA,N,50787.8987,1,0,2,2,0,2,4,0,4,30.3308401,71.247499
2019,Philippines,NA,NA,NA,NA,228255.5961,1,2,NA,N,NA,905467707.8,5,5677146432,2485484403,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,4,0,4,14.5904492,120.9803621
2019,Russia,NA,NA,NA,NA,NA,NA,6,5,Y,156994819.7,NA,NA,7275339396,8186285746,NA,NA,NA,Y,NA,NA,2,1,3,0,3,18,0,18,64.6863136,97.7453061
2019,Singapore,NA,NA,NA,NA,NA,NA,5,1,Y,1932243934,NA,NA,91174361082,1.26785E+11,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,1.357107,103.8194992
2019,South Korea,NA,NA,NA,NA,NA,NA,3,NA,Y,12076524.59,NA,NA,7377728550,21127796060,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,22,0,22,36.638392,127.6961188
2019,Sri Lanka,NA,NA,NA,NA,34796236.65,6,NA,NA,N,NA,1424397703,3,292437991.4,3884602848,NA,NA,NA,N,NA,NA,0,1,1,0,NA,2,0,2,7.5554942,80.7137847
2019,Tajikistan,NA,NA,NA,NA,NA,NA,NA,1,N,NA,356368181,6,632757234.8,1790954505,NA,NA,NA,N,NA,NA,1,1,2,0,1,2,0,2,38.6281733,70.8156541
2019,Thailand,306.3,306.3,6,0,NA,NA,2,5,Y,99027501.63,0,1,23557802083,44484536912,NA,NA,NA,Y,NA,NA,1,1,2,6,NA,16,0,16,14.8971921,100.83273
2019,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,202891047.5,NA,NA,NA,NA,N,0,1,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2019,Uzbekistan,NA,NA,NA,NA,NA,NA,1,1,N,NA,1508324657,1,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,2,0,2,41.32373,63.9528098
2019,Vietnam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2368069712,8,11845729914,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,15.9266657,107.9650855
2020,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,514217933.2,NA,NA,NA,NA,N,5439003.953,9,NA,NA,NA,0,1,1,0,1,33.7680065,66.2385139
2020,Bangladesh,16,16,1,0,NA,NA,1,NA,N,NA,3069266841,3,2032190149,2288144141,NA,NA,NA,N,0,2,NA,NA,NA,0,NA,2,0,2,24.4769288,90.2934413
2020,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,28337962.37,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2020,Brunei,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,461084988.7,3143680112,NA,NA,NA,N,285403.499,8,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2020,Cambodia,28.8,28.8,1,0,NA,NA,1,1,N,NA,1320039070,5,8361840691,16831390643,NA,NA,NA,Y,2708657.871,15,NA,NA,NA,0,NA,2,0,2,12.5433216,104.8144914
2020,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,569711692.4,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2020,India,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,8556371411,5207377055,NA,NA,NA,N,NA,NA,NA,NA,NA,0,2,5,0,5,22.3511148,78.6677428
2020,Indonesia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,756663222.5,5,21311522097,26107615019,NA,NA,NA,Y,4471453.849,4,NA,NA,NA,0,NA,8,0,8,-2.4833826,117.8902853
2020,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,27231714180,16976452694,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,15,0,15,36.5748441,139.2394179
2020,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,141558266.8,2,6972876419,11559449027,NA,NA,NA,N,1633042.653,8,NA,NA,NA,0,1,5,0,5,48.1012954,66.7780818
2020,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,1,2099601030,1231723258,NA,NA,NA,Y,11655835.09,16,NA,NA,NA,0,1,4,0,4,41.5089324,74.724091
2020,Laos,NA,NA,NA,NA,NA,NA,1,NA,Y,356403193.2,63045279.29,5,12119391338,NA,NA,NA,NA,Y,1421060.934,15,NA,NA,NA,0,NA,2,0,2,20.0171109,103.378253
2020,Malaysia,NA,NA,NA,NA,NA,NA,2,NA,Y,1306811709,11899.15242,1,20974511635,31359084241,NA,NA,NA,Y,8602406.058,65,NA,NA,NA,0,NA,4,0,4,4.5693754,102.2656823
2020,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,349835.0813,1,52249777.34,NA,NA,NA,NA,N,489144.4083,4,NA,NA,NA,0,NA,0,0,0,3.7203503,73.2244152
2020,Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,Y,760326812.2,650536591.3,2,3844521008,7518875007,NA,NA,NA,N,1754633.933,15,NA,NA,NA,0,1,3,0,3,46.8250388,103.8499736
2020,Myanmar,164,164,3,0,NA,NA,1,NA,N,NA,53724673.2,2,4525179806,NA,NA,NA,NA,N,14951582.21,67,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2020,Nepal,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,516432503.8,341915531.7,NA,NA,NA,N,2845736.221,14,NA,NA,NA,0,NA,2,0,2,28.3780464,83.9999901
2020,Pakistan,83.68,83.68,2,0,0,1,2,2,Y,1782015966,1468211843,6,7388162033,3551194846,NA,NA,NA,N,21273025.73,28,NA,NA,NA,0,1,4,0,4,30.3308401,71.247499
2020,Philippines,NA,NA,NA,NA,NA,NA,2,1,N,NA,7357589.243,1,6173663517,3058432668,NA,NA,NA,Y,7731577.349,21,NA,NA,NA,0,NA,4,0,4,14.5904492,120.9803621
2020,Russia,NA,NA,NA,NA,NA,NA,2,3,Y,154441383.7,4827269790,3,14340350479,5534113828,NA,NA,NA,Y,439866.139,20,NA,NA,NA,0,1,18,0,18,64.6863136,97.7453061
2020,Singapore,NA,NA,NA,NA,NA,NA,1,NA,Y,1900817031,NA,NA,1.18217E+11,1.43803E+11,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2020,South Korea,NA,NA,NA,NA,NA,NA,2,NA,Y,11880106.44,NA,NA,8381098727,19422831057,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,22,0,22,36.638392,127.6961188
2020,Sri Lanka,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,213533247.7,4,621827211.2,3867152009,NA,NA,NA,N,6329285.152,42,NA,NA,NA,0,NA,2,0,2,7.5554942,80.7137847
2020,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,689674874.5,2,1862809838,1774875357,NA,NA,NA,N,2918205.644,8,NA,NA,NA,0,1,2,0,2,38.6281733,70.8156541
2020,Thailand,6.75,6.75,1,0,NA,NA,2,1,Y,97416872.82,6798243728,2,25157915067,40596468988,NA,NA,NA,Y,4340632.968,15,NA,NA,NA,0,NA,16,0,16,14.8971921,100.83273
2020,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,399734574.7,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2020,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,159299903.1,1,NA,NA,NA,NA,NA,N,851048.0756,9,NA,NA,NA,0,NA,2,0,2,41.32373,63.9528098
2020,Vietnam,NA,NA,NA,NA,NA,NA,2,NA,N,NA,353031490.7,3,15658693825,NA,NA,NA,NA,N,237481.1043,5,NA,NA,NA,0,NA,1,0,1,15.9266657,107.9650855
2021,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,684878.9584,2,486637629.6,NA,NA,NA,NA,N,34232369.32,4,NA,NA,NA,0,NA,1,0,1,33.7680065,66.2385139
2021,Bangladesh,43.25,43.25,2,0,NA,NA,1,NA,N,NA,1685382040,3,2466165259,2876816721,NA,NA,NA,N,62423732.29,5,NA,NA,NA,0,NA,2,0,2,24.4769288,90.2934413
2021,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,28068013.62,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2021,Brunei,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,107706892.2,2874742380,NA,NA,NA,N,21183795.6,2,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2021,Cambodia,31.8,31.8,3,0,NA,NA,NA,NA,N,NA,868417596.4,4,7792440127,17376371999,0,2,1,Y,139490155.2,18,NA,NA,NA,0,NA,2,0,2,12.5433216,104.8144914
2021,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,505702933.7,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2021,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,8927589412,4912304230,NA,NA,NA,N,NA,NA,NA,NA,NA,0,1,5,0,5,22.3511148,78.6677428
2021,Indonesia,NA,NA,NA,NA,NA,NA,1,1,Y,0,768177347.8,6,22464129969,32641724749,NA,NA,NA,Y,84959063.32,7,NA,NA,NA,0,NA,8,0,8,-2.4833826,117.8902853
2021,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,21383446502,26725321997,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,14,0,14,36.5748441,139.2394179
2021,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,242758958.9,1,8376227973,10205237094,NA,NA,NA,N,NA,NA,NA,NA,NA,0,2,5,0,5,48.1012954,66.7780818
2021,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,1713207363,865735165.9,NA,NA,NA,Y,47212248.98,8,NA,NA,NA,0,2,4,0,4,41.5089324,74.724091
2021,Laos,NA,NA,NA,NA,NA,NA,NA,NA,Y,335611464,0,1,11119637651,NA,NA,NA,NA,Y,140705745.6,19,NA,NA,NA,0,NA,2,0,2,20.0171109,103.378253
2021,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,1230575368,NA,NA,19728892213,29790572644,NA,NA,NA,Y,70767373.37,9,NA,NA,NA,0,NA,4,0,4,4.5693754,102.2656823
2021,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1456646.979,1,80586241.63,NA,NA,NA,NA,N,12502505.9,4,NA,NA,NA,0,NA,0,0,0,3.7203503,73.2244152
2021,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,Y,715971123.1,NA,NA,1755824201,7743223761,NA,NA,NA,N,8054675.135,5,NA,NA,NA,0,1,3,0,3,46.8250388,103.8499736
2021,Myanmar,23,23,1,0,NA,NA,NA,NA,N,NA,140956814.9,1,4461629435,NA,NA,NA,NA,N,184552263.4,29,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2021,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8725898.063,1,518357387.7,322733126.9,NA,NA,NA,N,157834339.3,14,NA,NA,NA,0,NA,2,0,2,28.3780464,83.9999901
2021,Pakistan,1523,1110.5,3,412.5,NA,NA,3,3,Y,1678057320,1908958007,8,8373933872,3714409026,NA,NA,NA,N,94642432.83,10,NA,NA,NA,0,2,4,0,4,30.3308401,71.247499
2021,Philippines,NA,NA,NA,NA,308697860,4,NA,NA,N,NA,308697860,2,5441258264,2018988967,NA,NA,NA,Y,142276997.2,17,NA,NA,NA,0,NA,4,0,4,14.5904492,120.9803621
2021,Russia,NA,NA,NA,NA,NA,NA,4,5,Y,145431634.4,9555055797,7,11907614612,6411993765,NA,NA,NA,Y,3490.359225,4,NA,NA,NA,0,1,18,0,18,64.6863136,97.7453061
2021,Singapore,NA,NA,NA,NA,NA,NA,2,2,Y,2573021224,NA,NA,1.24883E+11,1.46142E+11,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2021,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,11187048.8,NA,NA,7385126031,22218326308,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,22,0,22,36.638392,127.6961188
2021,Sri Lanka,NA,NA,NA,NA,0,1,1,NA,Y,1789927808,43298157.93,2,715698731.2,3868323843,NA,NA,NA,N,100834353.4,11,NA,NA,NA,0,NA,2,0,2,7.5554942,80.7137847
2021,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,161128191.2,2,1820373920,1897590959,NA,NA,NA,N,70411632.02,6,NA,NA,NA,0,2,2,0,2,38.6281733,70.8156541
